,Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
10944,peringatanakunfb2k214.webnode.com,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,1441,1004,168,0,1,17355,0,0,2,5,0,17161,4419,3.883457795881421,0.9888216652261596,0.2546240276577355,1
10945,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,2,1,0,0,1,3690,673,576,0,1,27785,0,0,1,6,0,17008,7224,2.35437430786268,0.6121288464999101,0.2599964009357567,1
10946,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,3690,673,576,0,1,27843,0,0,1,6,0,17066,7233,2.359463569749758,0.612936824336458,0.2597780411593578,1
10947,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,4,1,0,0,1,3690,673,576,0,1,27837,0,0,1,6,0,17060,7224,2.3615725359911406,0.6128533965585372,0.2595107231382692,1
10948,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,1,0,0,1,3970,731,521,0,1,30074,0,0,1,6,0,18772,7629,2.4606108271070912,0.6241936556493981,0.2536742701336703,1
10949,bitly.com,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,646,82,36,0,1,4532,0,0,2,2,2,1743,1298,1.3428351309707245,0.3845984112974404,0.2864077669902912,1
10950,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,3,1,0,0,1,3970,731,521,0,1,30115,0,0,1,6,0,18813,7638,2.463079340141398,0.6247052963639382,0.2536277602523659,1
10951,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,6,1,0,0,1,4112,684,524,0,1,30322,0,0,1,6,0,18951,7744,2.447184917355372,0.624991755161269,0.2553921245300442,1
10952,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,4,1,0,0,1,4112,684,524,0,1,30291,0,0,1,6,0,18920,7759,2.43845856424797,0.6246079693638374,0.256148691030339,1
10953,sites.google.com,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,2889,969,304,0,1,27136,0,0,3,14,0,6234,7064,0.8825028312570782,0.2297317216981132,0.2603183962264151,1
10954,kissapps.io,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,394,303,87,0,1,10189,0,0,2,18,0,8166,2941,2.776606596395784,0.8014525468642654,0.2886446167435469,1
10955,sites.google.com,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,1,2240,922,188,0,1,27029,0,0,1,1,0,6321,7047,0.8969774372073223,0.2338599282252395,0.2607199674423767,1
10956,sites.google.com,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,2204,913,177,0,1,26983,0,0,0,0,0,6278,7033,0.8926489407080904,0.2326650113034132,0.2606455916688285,1
10958,mjaymup1bhk0mtf0aa.filesusr.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,31,3,1,0,0,1,5228,991,208,0,1,42933,0,0,2,10,3,1362,11815,0.1152771900126957,0.0317238487876458,0.2751962359956211,1
10959,vis-stort.github.io,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,5626,2079,154,0,1,129078,0,0,2,9,1,128813,29901,4.307983010601652,0.9979469777963712,0.2316506298517175,1
10960,vis-stort.github.io,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,5626,2079,154,0,1,129078,0,0,2,9,1,128813,29901,4.307983010601652,0.9979469777963712,0.2316506298517175,1
10961,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10962,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10963,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10964,hounbvc-c7661.web.app,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,0,1,269,52,44,0,1,1002,0,0,2,3,0,596,233,2.5579399141630903,0.5948103792415169,0.2325349301397205,1
10965,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10966,faizankhan0408.github.io,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,0,1,468,35,164,0,1,1162,0,0,5,22,1,0,226,0.0,0.0,0.1944922547332186,1
10967,faizankhan0408.github.io,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,0,1,468,35,164,0,1,1162,0,0,5,22,1,0,226,0.0,0.0,0.1944922547332186,1
10968,mjaymup1bhkzmtn0aa.filesusr.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,28,1,1,0,0,1,5228,991,208,0,1,42933,0,0,2,10,3,1362,11815,0.1152771900126957,0.0317238487876458,0.2751962359956211,1
10969,mjaymup1bhk1mtr0aa.filesusr.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,29,1,1,0,0,1,5228,991,208,0,1,42933,0,0,2,10,3,1362,11815,0.1152771900126957,0.0317238487876458,0.2751962359956211,1
10970,sites.google.com,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,6139,1492,635,0,1,32976,0,0,1,27,9,6659,8337,0.7987285594338491,0.2019347404172731,0.2528202328966521,1
10971,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,4,1,0,0,1,5489,730,813,0,1,34663,0,0,1,7,0,22099,8664,2.5506694367497693,0.6375385858119609,0.2499495138908923,1
10972,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,2,1,0,0,1,3579,680,445,0,1,29051,0,0,3,6,0,18571,7598,2.444195841010792,0.6392551030945578,0.2615400502564455,1
10973,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,1,3579,680,445,0,1,29052,0,0,3,6,0,18572,7576,2.45142555438226,0.6392675203084125,0.2607737849373537,1
10974,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10975,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,1,3579,680,445,0,1,29020,0,0,3,6,0,18540,7583,2.444942634841092,0.638869745003446,0.261302549965541,1
10976,forms.office.com,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6,3,1,0,0,1,1685,1695,25,0,1,42901,0,0,0,0,0,32825,11827,2.775429102900144,0.7651336798676022,0.2756812195519918,1
10977,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,2,1,0,0,1,3574,680,445,0,1,29121,0,0,3,6,0,18570,7587,2.4476077500988533,0.6376841454620377,0.2605336355207582,1
10978,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,1,3574,680,445,0,1,29123,0,0,3,6,0,18572,7578,2.450778569543415,0.6377090272293376,0.2602067094736119,1
10979,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,3,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
10980,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,2,1,0,0,1,3322,695,382,0,1,28682,0,0,1,6,0,17572,7233,2.429420710631826,0.6126490481835297,0.2521790670106687,1
10981,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10982,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,1,3574,680,445,0,1,29082,0,0,3,6,0,18531,7583,2.443755769484373,0.6371982669692593,0.2607454783027302,1
10983,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10984,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,5,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
10985,cateringfoodanddrinksupplies777.business.site,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,1,3717,3712,172,0,1,137694,0,0,2,11,5,98524,37142,2.652630445317969,0.7155286359608988,0.269743053437332,1
10986,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,3,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10987,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10988,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10989,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10990,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,4,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
10991,a-q-f.com,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,1,162,63,20,0,1,1505,0,0,0,0,0,1456,558,2.609318996415771,0.9674418604651164,0.3707641196013289,1
10992,wallieget.com,0,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,2,5,1,0,0,1,128,34,33,0,1,413,0,0,0,1,0,324,110,2.9454545454545453,0.784503631961259,0.2663438256658595,1
10993,wallieget.com,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,2,3,1,0,0,1,128,34,33,0,1,413,0,0,0,1,0,324,110,2.9454545454545453,0.784503631961259,0.2663438256658595,1
10994,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3,1,0,0,1,4087,684,522,0,1,30318,0,0,1,6,0,19006,7763,2.448280304006184,0.6268883171713173,0.2560525100600303,1
10995,httpeugnerally-wixsite-com.filesusr.com,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,21,3,1,0,0,1,12391,3061,110,0,1,105575,0,0,3,5,0,1987,32527,0.0610877117471638,0.0188207435472413,0.3080937721998579,1
10996,lp.vp4.me,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,2249,502,133,0,1,21732,0,0,1,4,0,7741,5999,1.290381730288381,0.3562028345297257,0.2760445426099761,1
10998,everythingmobilelimited-my.sharepoint.com,0,0,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
10999,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,6,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11000,excelelectrical0-my.sharepoint.com,0,0,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,7,2,41,18,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
11001,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,5,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11002,sites.google.com,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,2204,913,177,0,1,26962,0,0,0,0,0,6257,7037,0.8891573113542703,0.2320673540538535,0.2609969586825903,1
11003,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,5,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11004,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,5,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11005,jetser-electrical-supply.business.site,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,3764,3723,187,0,1,137997,0,0,3,13,6,98762,37251,2.651257684357467,0.7156822249759053,0.2699406508837149,1
11006,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,6,4,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11007,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,3,1,0,0,1,4245,696,564,0,1,30267,0,0,1,6,0,19018,7931,2.397932164922456,0.6283410975650048,0.2620345590907589,1
11008,forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,1,4245,696,564,0,1,30277,0,0,1,6,0,19028,7931,2.399193039969739,0.6284638504475344,0.261948013343462,1
11009,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,6,3,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11012,doclab-console-auth.firebaseapp.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,1,0,0,1,55,39,23,0,1,124,0,0,0,0,0,2,23,0.0869565217391304,0.0161290322580645,0.1854838709677419,1
11013,sites.google.com,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1869,3121,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11015,micuenta01.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1461,328,188,0,1,0,0,0,1,3,3,0,0,0.0,0.0,0.0,1
11016,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,3,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11017,situs-facebook-resmi21.webnode.com,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,1,1119,54,27,0,0,8731,0,0,0,1,1,8526,3033,2.811078140454995,0.9765204443935402,0.3473828885580117,1
11018,typesmartlyocr.com,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,2,1,0,0,1,102,15,23,0,0,139,0,0,0,2,3,0,31,0.0,0.0,0.2230215827338129,1
11019,mapsa.com.pe,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
11020,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,20,2,1,0,0,1,693,663,46,0,1,22184,0,0,1,5,0,16309,6794,2.400500441566088,0.7351694915254238,0.3062567616300036,1
11021,googleweblight.com,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,12,3,1,0,0,1,366,31,49,0,1,1177,0,0,0,1,4,213,246,0.8658536585365854,0.1809685641461342,0.2090059473237043,1
11022,redeem-microsoft-code.sitey.me,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,7641,6483,247,0,1,202767,0,0,1,6,5,14801,49380,0.2997367355204536,0.0729951126169445,0.2435307520454512,1
11023,redeem-microsoft-code.sitey.me,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,7641,6483,247,0,1,202767,0,0,1,6,5,14801,49380,0.2997367355204536,0.0729951126169445,0.2435307520454512,1
11024,hulu-hulu-com-activate.sitey.me,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,1,8286,5331,278,0,1,160688,0,0,1,21,9,24282,37369,0.6497899328320266,0.1511127153241063,0.232556258090212,1
11025,hulu.sitey.me,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,8074,5390,267,0,1,159794,0,0,1,20,8,23661,37316,0.6340711759030979,0.1480718925616731,0.2335256642927769,1
11026,activate-hulu-com-activate.sitey.me,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,1,7735,5288,254,0,1,154942,0,0,1,20,8,21060,36172,0.5822182903903572,0.1359218288133624,0.2334550993274902,1
11027,hulu-com-activate.sitey.me,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,7760,5312,277,0,1,155471,0,0,1,20,8,20555,36195,0.5678961182483768,0.1322111519190074,0.2328086910098989,1
11028,sites.google.com,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2322,929,200,0,1,27546,0,0,0,2,0,6387,7165,0.8914166085136078,0.2318666957089958,0.2601103608509402,1
11029,sites.google.com,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1869,3121,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11030,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,3,1,0,0,1,3687,703,475,0,1,29620,0,0,1,6,0,18396,7574,2.428835489833641,0.6210668467251856,0.2557056043214044,1
11031,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,4,1,0,0,1,4450,702,609,0,1,30842,0,0,1,6,0,19557,8060,2.426426799007444,0.6341028467673951,0.2613319499383957,1
11032,docsharex-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,1,0,0,1,55,39,23,0,1,124,0,0,0,0,0,2,23,0.0869565217391304,0.0161290322580645,0.1854838709677419,1
11033,docsharex-authorize.firebaseapp.com,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,1,0,0,1,55,39,23,0,1,124,0,0,0,0,0,2,23,0.0869565217391304,0.0161290322580645,0.1854838709677419,1
11034,storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,5,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
11035,mjaymup1bmu0mtf0aa.filesusr.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,29,1,1,0,0,1,5228,991,208,0,1,42933,0,0,2,10,3,1362,11815,0.1152771900126957,0.0317238487876458,0.2751962359956211,1
11036,top10songsnews.com,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,5,0,1,0,0,1,3181,937,325,0,0,27310,0,0,8,52,7,9689,7575,1.2790759075907592,0.354778469425119,0.2773709264005858,1
11037,top10songsnews.com,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,5,0,1,0,0,1,366,31,49,0,1,1177,0,0,0,1,4,213,246,0.8658536585365854,0.1809685641461342,0.2090059473237043,1
11038,poc-rewards-program-c2dfc.web.app,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,1,50,14,16,0,1,1290,0,0,0,0,0,2,338,0.0059171597633136,0.0015503875968992,0.262015503875969,1
11039,uniswap.token.im,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,108,111,23,0,1,3686,0,0,0,0,0,2832,1145,2.473362445414847,0.7683125339120999,0.3106348345089528,1
11040,top10songsnews.com,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,41,0,1,0,0,1,3181,937,325,0,0,27364,0,0,8,52,7,9689,7576,1.278907074973601,0.3540783511182576,0.27686010817132,1
11042,top10songsnews.com,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,5,0,1,0,0,1,3181,937,325,0,0,27310,0,0,8,52,7,9689,7575,1.2790759075907592,0.354778469425119,0.2773709264005858,1
11044,docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,3,1,0,0,1,4713,712,636,0,1,32212,0,0,2,6,0,20354,8180,2.4882640586797065,0.6318763193840805,0.2539426300757482,1
11045,docsharex-authorize.firebaseapp.com,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,1,0,0,1,55,39,23,0,1,124,0,0,0,0,0,2,23,0.0869565217391304,0.0161290322580645,0.1854838709677419,1
11046,micuenta01.github.io,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1461,328,188,0,1,0,0,0,1,3,3,0,0,0.0,0.0,0.0,1
11047,micuenta01.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1461,328,188,0,1,0,0,0,1,3,3,0,0,0.0,0.0,0.0,1
11048,micuenta01.github.io,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1461,328,188,0,1,0,0,0,1,3,3,0,0,0.0,0.0,0.0,1
11049,docsharex-authorize.firebaseapp.com,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,1,0,0,1,55,39,23,0,1,124,0,0,0,0,0,2,23,0.0869565217391304,0.0161290322580645,0.1854838709677419,1
11050,docsharex-authorize.firebaseapp.com,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,32,24,1,0,0,1,55,39,23,0,1,124,0,0,0,0,0,2,23,0.0869565217391304,0.0161290322580645,0.1854838709677419,1
11051,docsharex-authorize.firebaseapp.com,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,31,19,1,0,0,1,55,39,23,0,1,124,0,0,0,0,0,2,23,0.0869565217391304,0.0161290322580645,0.1854838709677419,1
11052,docsharex-authorize.firebaseapp.com,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,31,15,1,0,0,1,55,39,23,0,1,124,0,0,0,0,0,2,23,0.0869565217391304,0.0161290322580645,0.1854838709677419,1
11053,hans-ledlite.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,37,4,7,0,0,186,0,0,0,0,1,0,31,0.0,0.0,0.1666666666666666,1
11054,hans-ledlite.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,37,4,7,0,0,186,0,0,0,0,1,0,31,0.0,0.0,0.1666666666666666,1
11055,anjalijha167.github.io,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,1,703,11,256,0,1,1372,0,0,2,16,1,0,303,0.0,0.0,0.2208454810495626,1
11056,bardaiconnect.com,0,0,1,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7,1,1,0,0,1,22,3,6,0,0,164,0,0,0,0,1,0,28,0.0,0.0,0.1707317073170731,1
11057,bardaiconnect.com,0,0,1,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7,1,1,0,0,1,22,3,6,0,0,164,0,0,0,0,1,0,28,0.0,0.0,0.1707317073170731,1
11058,anjalijha167.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,1,703,11,256,0,1,1372,0,0,2,16,1,0,303,0.0,0.0,0.2208454810495626,1
11059,anjalijha167.github.io,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,1,703,11,256,0,1,1372,0,0,2,16,1,0,303,0.0,0.0,0.2208454810495626,1
